Order_ID,Order_Date,Region,Category,Sub_Category,Sales,Quantity,Profit
ORD100296,2019-01-13 23:18:12.621852437,Africa,Office Supplies,Accessories,492.88,3,42.29
ORD100297,2019-01-14 00:21:18.745574911,North America,Technology,Binders,1710.58,4,415.98
ORD100298,2019-01-14 01:24:24.869297386,South America,Office Supplies,Paper,446.61,9,36.08
ORD100299,2019-01-14 02:27:30.993019860,Asia,Furniture,Tables,1971.39,13,49.45
ORD100300,2019-01-14 03:30:37.116742335,Africa,Office Supplies,Binders,1465.79,14,90.69
ORD100301,2019-01-14 04:33:43.240464809,Africa,Office Supplies,Tables,295.1,3,34.33
ORD100302,2019-01-14 05:36:49.364187283,Asia,Technology,Tables,1326.3,5,228.26
ORD100303,2019-01-14 06:39:55.487909758,Africa,Technology,Accessories,6747.39,13,1148.01
ORD100304,2019-01-14 07:43:01.611632232,North America,Technology,Tables,6972.58,8,1116.45
ORD100305,2019-01-14 08:46:07.735354707,South America,Office Supplies,Phones,1541.21,3,125.97
ORD100306,2019-01-14 09:49:13.859077181,Asia,Technology,Storage,1003.15,6,177.92
ORD100307,2019-01-14 10:52:19.982799656,South America,Technology,Accessories,1242.61,4,278.44
ORD100308,2019-01-14 11:55:26.106522130,Africa,Office Supplies,Phones,356.83,1,25.52
ORD100309,2019-01-14 12:58:32.230244605,Africa,Office Supplies,Phones,303.67,1,30.5
ORD100310,2019-01-14 14:01:38.353967079,Asia,Office Supplies,Chairs,717.84,8,45.74
ORD100311,2019-01-14 15:04:44.477689553,North America,Furniture,Binders,1927.32,12,-29.88
ORD100312,2019-01-14 16:07:50.601412028,Europe,Furniture,Tables,2874.17,4,203.85
ORD100313,2019-01-14 17:10:56.725134502,Asia,Office Supplies,Paper,717.27,12,54.5
ORD100314,2019-01-14 18:14:02.848856977,Europe,Technology,Tables,3041.4,14,490.21
ORD100315,2019-01-14 19:17:08.972579451,Europe,Office Supplies,Accessories,360.68,10,42.31
ORD100316,2019-01-14 20:20:15.096301926,North America,Furniture,Accessories,2747.42,8,-64.27
ORD100317,2019-01-14 21:23:21.220024400,Europe,Technology,Tables,2710.48,1,447.28
ORD100318,2019-01-14 22:26:27.343746875,Europe,Furniture,Storage,3325.89,11,12.5
ORD100319,2019-01-14 23:29:33.467469349,North America,Furniture,Paper,3749.78,4,-133.7
ORD100320,2019-01-15 00:32:39.591191824,Europe,Furniture,Tables,1120.89,10,-29.88
ORD100321,2019-01-15 01:35:45.714914298,Europe,Furniture,Tables,1901.49,5,146.35
ORD100322,2019-01-15 02:38:51.838636772,Europe,Technology,Paper,3490.52,6,583.44
ORD100323,2019-01-15 03:41:57.962359247,Asia,Office Supplies,Accessories,3407.3,4,196.94
ORD100324,2019-01-15 04:45:04.086081721,Asia,Technology,Phones,6808.31,13,1620.35
ORD100325,2019-01-15 05:48:10.209804196,Asia,Office Supplies,Phones,3983.74,4,322.94
ORD100326,2019-01-15 06:51:16.333526670,North America,Office Supplies,Storage,1786.27,8,108.96
ORD100327,2019-01-15 07:54:22.457249145,Africa,Technology,Paper,6914.66,11,1439.3
ORD100328,2019-01-15 08:57:28.580971619,Europe,Office Supplies,Phones,131.11,3,6.94
ORD100329,2019-01-15 10:00:34.704694094,Europe,Technology,Phones,6167.06,4,1188.63
ORD100330,2019-01-15 11:03:40.828416568,North America,Technology,Accessories,1278.2,4,267.18
ORD100331,2019-01-15 12:06:46.952139042,Europe,Office Supplies,Paper,4049.43,9,473.78
ORD100332,2019-01-15 13:09:53.075861517,Asia,Office Supplies,Binders,1380.99,14,100.61
ORD100333,2019-01-15 14:12:59.199583991,Africa,Furniture,Accessories,2392.06,11,154.9
ORD100334,2019-01-15 15:16:05.323306466,South America,Office Supplies,Chairs,2785.95,2,165.18
ORD100335,2019-01-15 16:19:11.447028940,Europe,Office Supplies,Storage,3013.19,13,242.11
ORD100336,2019-01-15 17:22:17.570751415,Asia,Office Supplies,Tables,749.28,6,49.17
ORD100337,2019-01-15 18:25:23.694473889,South America,Technology,Phones,4307.81,13,858.32
ORD100338,2019-01-15 19:28:29.818196364,Africa,Furniture,Paper,3105.49,11,39.08
ORD100339,2019-01-15 20:31:35.941918838,South America,Furniture,Accessories,2906.75,13,281.86
ORD100340,2019-01-15 21:34:42.065641313,Asia,Technology,Accessories,1437.82,10,347.59
ORD100341,2019-01-15 22:37:48.189363787,South America,Office Supplies,Tables,273.58,12,24.83
ORD100342,2019-01-15 23:40:54.313086261,North America,Office Supplies,Tables,1234.6,2,76.98
ORD100343,2019-01-16 00:44:00.436808736,South America,Technology,Phones,5403.03,3,1111.38
ORD100344,2019-01-16 01:47:06.560531210,Europe,Furniture,Storage,4269.87,10,293.82
ORD100345,2019-01-16 02:50:12.684253685,Europe,Technology,Accessories,3093.85,3,475.84
ORD100346,2019-01-16 03:53:18.807976159,North America,Technology,Binders,6358.59,5,1229.77
ORD100347,2019-01-16 04:56:24.931698634,Asia,Office Supplies,Tables,2219.42,12,117.6
ORD100348,2019-01-16 05:59:31.055421108,Europe,Technology,Phones,797.42,2,139.07
ORD100349,2019-01-16 07:02:37.179143583,Africa,Technology,Storage,2415.09,13,384.51
ORD100350,2019-01-16 08:05:43.302866057,Europe,Technology,Chairs,5035.02,12,1238.91
ORD100351,2019-01-16 09:08:49.426588531,Europe,Office Supplies,Tables,1925.74,6,119.05
ORD100352,2019-01-16 10:11:55.550311006,Asia,Office Supplies,Phones,2621.73,2,158.63
ORD100353,2019-01-16 11:15:01.674033480,South America,Furniture,Chairs,3166.24,9,303.35
ORD100354,2019-01-16 12:18:07.797755955,Europe,Furniture,Phones,3993.5,12,109.4
ORD100355,2019-01-16 13:21:13.921478429,North America,Furniture,Accessories,4264.12,14,271.61
ORD100356,2019-01-16 14:24:20.045200904,South America,Office Supplies,Storage,1054.4,5,76.88
ORD100357,2019-01-16 15:27:26.168923378,Africa,Furniture,Binders,3684.82,14,110.28
ORD100358,2019-01-16 16:30:32.292645853,Asia,Technology,Chairs,2778.94,7,418.75
ORD100359,2019-01-16 17:33:38.416368327,Africa,Furniture,Paper,2963.49,12,33.55
ORD100360,2019-01-16 18:36:44.540090802,South America,Technology,Chairs,430.3,8,88.43
ORD100361,2019-01-16 19:39:50.663813276,South America,Furniture,Paper,3644.69,13,99.0
ORD100362,2019-01-16 20:42:56.787535750,South America,Office Supplies,Phones,3654.99,12,286.58
ORD100363,2019-01-16 21:46:02.911258225,Africa,Technology,Chairs,3687.21,10,843.6
ORD100364,2019-01-16 22:49:09.034980699,South America,Technology,Paper,6914.19,7,1383.97
ORD100365,2019-01-16 23:52:15.158703174,Africa,Office Supplies,Phones,3125.43,8,295.44
ORD100366,2019-01-17 00:55:21.282425648,South America,Technology,Phones,115.24,11,19.41
ORD100367,2019-01-17 01:58:27.406148123,North America,Furniture,Chairs,457.35,7,36.23
ORD100368,2019-01-17 03:01:33.529870597,South America,Office Supplies,Chairs,1444.55,1,108.92
ORD100369,2019-01-17 04:04:39.653593072,Africa,Technology,Paper,1632.53,7,323.58
ORD100370,2019-01-17 05:07:45.777315546,Europe,Office Supplies,Accessories,1275.47,9,95.22
ORD100371,2019-01-17 06:10:51.901038020,South America,Technology,Accessories,3089.38,14,738.95
ORD100372,2019-01-17 07:13:58.024760495,Europe,Technology,Tables,2945.94,13,707.24
ORD100373,2019-01-17 08:17:04.148482969,North America,Office Supplies,Accessories,666.77,14,43.81
ORD100374,2019-01-17 09:20:10.272205444,Asia,Technology,Storage,927.16,3,208.86
ORD100375,2019-01-17 10:23:16.395927918,North America,Furniture,Binders,1796.47,9,-62.1
ORD100376,2019-01-17 11:26:22.519650393,South America,Furniture,Accessories,3353.38,10,-152.65
ORD100377,2019-01-17 12:29:28.643372867,Europe,Technology,Accessories,3578.18,14,836.07
ORD100378,2019-01-17 13:32:34.767095342,Europe,Technology,Phones,647.6,9,105.63
ORD100379,2019-01-17 14:35:40.890817816,Africa,Furniture,Binders,1223.02,6,-32.76
ORD100380,2019-01-17 15:38:47.014540291,Europe,Technology,Chairs,2575.9,3,542.64
ORD100381,2019-01-17 16:41:53.138262765,Africa,Technology,Storage,2360.67,6,546.91
ORD100382,2019-01-17 17:44:59.261985239,Asia,Office Supplies,Chairs,1771.38,14,112.08
ORD100383,2019-01-17 18:48:05.385707714,South America,Office Supplies,Phones,1904.12,8,110.43
ORD100384,2019-01-17 19:51:11.509430188,Africa,Furniture,Storage,3947.13,13,-151.58
ORD100385,2019-01-17 20:54:17.633152663,Asia,Furniture,Accessories,4010.79,7,-185.59
ORD100386,2019-01-17 21:57:23.756875137,Europe,Office Supplies,Paper,3218.35,12,187.16
ORD100387,2019-01-17 23:00:29.880597612,Europe,Office Supplies,Binders,1716.56,1,199.1
ORD100388,2019-01-18 00:03:36.004320086,Asia,Furniture,Binders,1326.92,3,-47.38
ORD100389,2019-01-18 01:06:42.128042561,Europe,Furniture,Accessories,3332.2,9,132.07
ORD100390,2019-01-18 02:09:48.251765035,Asia,Furniture,Chairs,3818.32,13,336.57
ORD100391,2019-01-18 03:12:54.375487509,Africa,Office Supplies,Chairs,1271.76,2,119.48
ORD100392,2019-01-18 04:16:00.499209984,Africa,Office Supplies,Accessories,2936.23,12,153.54
ORD100393,2019-01-18 05:19:06.622932458,Asia,Technology,Accessories,4981.57,12,1044.34
ORD100394,2019-01-18 06:22:12.746654933,Africa,Furniture,Binders,4212.17,2,359.97
ORD100395,2019-01-18 07:25:18.870377407,Africa,Technology,Chairs,2573.26,2,468.99
ORD100396,2019-01-18 08:28:24.994099882,Africa,Furniture,Tables,4483.56,1,-13.25
ORD100397,2019-01-18 09:31:31.117822356,North America,Office Supplies,Storage,1276.1,13,86.04
ORD100398,2019-01-18 10:34:37.241544831,South America,Furniture,Storage,4119.13,4,106.4
ORD100399,2019-01-18 11:37:43.365267305,Europe,Furniture,Phones,1571.64,5,-22.49
ORD100400,2019-01-18 12:40:49.488989780,North America,Office Supplies,Phones,2867.42,4,288.65
ORD100401,2019-01-18 13:43:55.612712254,Africa,Office Supplies,Phones,90.69,11,8.63
ORD100402,2019-01-18 14:47:01.736434728,Asia,Furniture,Paper,1835.78,5,18.57
ORD100403,2019-01-18 15:50:07.860157203,Africa,Furniture,Chairs,260.33,7,15.2
ORD100404,2019-01-18 16:53:13.983879677,South America,Furniture,Storage,1770.52,9,-62.37
ORD100405,2019-01-18 17:56:20.107602152,Africa,Furniture,Chairs,2075.68,7,129.58
ORD100406,2019-01-18 18:59:26.231324626,Asia,Furniture,Accessories,3986.27,13,161.19
ORD100407,2019-01-18 20:02:32.355047101,South America,Office Supplies,Binders,2414.75,2,227.24
ORD100408,2019-01-18 21:05:38.478769575,Africa,Furniture,Tables,1321.89,2,-53.27
ORD100409,2019-01-18 22:08:44.602492050,South America,Office Supplies,Phones,2622.24,13,244.57
ORD100410,2019-01-18 23:11:50.726214524,Europe,Technology,Accessories,1197.0,14,238.7
ORD100411,2019-01-19 00:14:56.849936998,Europe,Technology,Accessories,5150.91,5,1022.9
ORD100412,2019-01-19 01:18:02.973659473,Africa,Furniture,Tables,1387.52,12,-2.39
ORD100413,2019-01-19 02:21:09.097381947,South America,Technology,Binders,6634.09,14,1000.16
ORD100414,2019-01-19 03:24:15.221104422,Asia,Office Supplies,Storage,3686.9,4,293.42
ORD100415,2019-01-19 04:27:21.344826896,Africa,Technology,Storage,2032.44,8,386.35
ORD100416,2019-01-19 05:30:27.468549371,Europe,Technology,Paper,214.32,3,41.21
ORD100417,2019-01-19 06:33:33.592271845,Europe,Office Supplies,Accessories,2265.99,3,210.37
ORD100418,2019-01-19 07:36:39.715994320,Africa,Furniture,Binders,775.91,4,-3.89
ORD100419,2019-01-19 08:39:45.839716794,South America,Office Supplies,Storage,499.85,11,34.42
ORD100420,2019-01-19 09:42:51.963439269,Europe,Office Supplies,Paper,3800.33,14,322.44
ORD100421,2019-01-19 10:45:58.087161743,South America,Furniture,Phones,2708.27,3,105.21
ORD100422,2019-01-19 11:49:04.210884217,Europe,Office Supplies,Chairs,2930.59,1,262.91
ORD100423,2019-01-19 12:52:10.334606692,Europe,Furniture,Binders,1202.23,13,98.88
ORD100424,2019-01-19 13:55:16.458329166,North America,Office Supplies,Tables,1033.34,1,107.3
ORD100425,2019-01-19 14:58:22.582051641,Europe,Technology,Paper,6394.62,9,992.57
ORD100426,2019-01-19 16:01:28.705774115,Asia,Furniture,Accessories,1988.81,3,68.66
ORD100427,2019-01-19 17:04:34.829496590,Africa,Furniture,Chairs,1158.42,5,14.68
ORD100428,2019-01-19 18:07:40.953219064,Africa,Technology,Storage,2724.85,10,507.11
ORD100429,2019-01-19 19:10:47.076941539,South America,Technology,Storage,2183.83,7,536.76
ORD100430,2019-01-19 20:13:53.200664013,Europe,Furniture,Tables,3266.96,2,60.5
ORD100431,2019-01-19 21:16:59.324386487,Asia,Technology,Binders,2952.7,1,655.33
ORD100432,2019-01-19 22:20:05.448108962,South America,Office Supplies,Chairs,316.97,7,37.31
ORD100433,2019-01-19 23:23:11.571831436,North America,Office Supplies,Storage,1913.6,9,115.91
ORD100434,2019-01-20 00:26:17.695553911,South America,Office Supplies,Binders,2779.64,13,149.61
ORD100435,2019-01-20 01:29:23.819276385,South America,Technology,Chairs,6439.35,6,1167.85
ORD100436,2019-01-20 02:32:29.942998860,Europe,Technology,Paper,2958.65,13,456.95
ORD100437,2019-01-20 03:35:36.066721334,North America,Technology,Paper,123.39,8,19.95
ORD100438,2019-01-20 04:38:42.190443809,South America,Furniture,Accessories,2834.16,1,279.89
ORD100439,2019-01-20 05:41:48.314166283,Asia,Office Supplies,Accessories,1467.07,3,171.96
ORD100440,2019-01-20 06:44:54.437888757,Asia,Furniture,Paper,3846.94,7,206.56
ORD100441,2019-01-20 07:48:00.561611232,Africa,Furniture,Storage,4420.08,4,278.24
ORD100442,2019-01-20 08:51:06.685333706,North America,Furniture,Paper,3937.26,14,-113.89
ORD100443,2019-01-20 09:54:12.809056181,North America,Office Supplies,Binders,2786.55,6,255.43
ORD100444,2019-01-20 10:57:18.932778655,Africa,Office Supplies,Phones,1066.55,13,64.86
ORD100445,2019-01-20 12:00:25.056501130,South America,Office Supplies,Storage,2555.81,13,195.49
ORD100446,2019-01-20 13:03:31.180223604,North America,Technology,Phones,6332.68,5,1168.6
ORD100447,2019-01-20 14:06:37.303946079,Asia,Office Supplies,Chairs,3251.45,6,302.31
ORD100448,2019-01-20 15:09:43.427668553,Asia,Technology,Binders,5412.3,13,854.98
ORD100449,2019-01-20 16:12:49.551391028,Europe,Technology,Tables,2938.07,7,471.11
ORD100450,2019-01-20 17:15:55.675113502,North America,Technology,Storage,1925.34,10,406.23
ORD100451,2019-01-20 18:19:01.798835976,South America,Office Supplies,Accessories,256.42,4,24.24
ORD100452,2019-01-20 19:22:07.922558451,Africa,Office Supplies,Paper,1023.19,4,75.5
ORD100453,2019-01-20 20:25:14.046280925,Africa,Office Supplies,Chairs,102.2,14,6.16
ORD100454,2019-01-20 21:28:20.170003400,South America,Office Supplies,Tables,1042.45,11,116.78
ORD100455,2019-01-20 22:31:26.293725874,Europe,Furniture,Paper,4280.1,5,-180.01
ORD100456,2019-01-20 23:34:32.417448349,Africa,Office Supplies,Chairs,816.16,6,81.79
ORD100457,2019-01-21 00:37:38.541170823,North America,Office Supplies,Chairs,3446.01,14,206.08
ORD100458,2019-01-21 01:40:44.664893298,Europe,Office Supplies,Phones,3000.88,12,283.93
ORD100459,2019-01-21 02:43:50.788615772,North America,Office Supplies,Phones,338.27,11,32.63
ORD100460,2019-01-21 03:46:56.912338246,Asia,Office Supplies,Tables,2580.64,4,274.32
ORD100461,2019-01-21 04:50:03.036060721,Europe,Furniture,Chairs,4412.23,2,40.83
ORD100462,2019-01-21 05:53:09.159783195,Africa,Furniture,Paper,1013.02,2,-47.34
ORD100463,2019-01-21 06:56:15.283505670,Europe,Technology,Storage,2664.18,10,615.71
ORD100464,2019-01-21 07:59:21.407228144,Europe,Technology,Phones,6242.13,5,1213.51
ORD100465,2019-01-21 09:02:27.530950619,Europe,Office Supplies,Binders,513.24,1,56.09
ORD100466,2019-01-21 10:05:33.654673093,Europe,Technology,Paper,3611.48,8,821.97
ORD100467,2019-01-21 11:08:39.778395568,North America,Furniture,Accessories,1190.11,2,29.45
ORD100468,2019-01-21 12:11:45.902118042,Asia,Office Supplies,Storage,2554.98,10,306.49
ORD100469,2019-01-21 13:14:52.025840517,South America,Technology,Tables,4617.73,2,906.03
ORD100470,2019-01-21 14:17:58.149562991,Europe,Technology,Tables,3726.5,6,818.53
ORD100471,2019-01-21 15:21:04.273285465,Africa,Furniture,Paper,4555.15,7,229.9
ORD100472,2019-01-21 16:24:10.397007940,Europe,Office Supplies,Binders,2064.8,9,178.12
ORD100473,2019-01-21 17:27:16.520730414,Africa,Technology,Tables,1106.01,9,230.64
ORD100474,2019-01-21 18:30:22.644452889,North America,Furniture,Paper,802.59,10,56.01
ORD100475,2019-01-21 19:33:28.768175363,Africa,Office Supplies,Tables,1245.92,5,112.15
ORD100476,2019-01-21 20:36:34.891897838,South America,Furniture,Phones,170.24,2,2.98
ORD100477,2019-01-21 21:39:41.015620312,Asia,Office Supplies,Accessories,1408.1,7,135.66
ORD100478,2019-01-21 22:42:47.139342787,Africa,Office Supplies,Chairs,1716.43,11,90.09
ORD100479,2019-01-21 23:45:53.263065261,Africa,Office Supplies,Paper,2689.49,13,155.03
ORD100480,2019-01-22 00:48:59.386787735,Asia,Furniture,Accessories,1531.77,13,-47.77
ORD100481,2019-01-22 01:52:05.510510210,South America,Office Supplies,Chairs,3465.81,9,276.58
ORD100482,2019-01-22 02:55:11.634232684,Europe,Technology,Tables,2583.59,10,612.77
ORD100483,2019-01-22 03:58:17.757955159,Africa,Office Supplies,Binders,3938.89,1,374.32
ORD100484,2019-01-22 05:01:23.881677633,Asia,Office Supplies,Binders,1849.76,14,218.43
ORD100485,2019-01-22 06:04:30.005400108,North America,Furniture,Storage,4351.52,1,-191.51
ORD100486,2019-01-22 07:07:36.129122582,Asia,Office Supplies,Binders,687.2,9,69.09
ORD100487,2019-01-22 08:10:42.252845057,North America,Technology,Phones,48.02,2,8.71
ORD100488,2019-01-22 09:13:48.376567531,South America,Technology,Phones,3824.55,3,582.59
ORD100489,2019-01-22 10:16:54.500290006,Europe,Office Supplies,Accessories,2240.75,2,241.59
ORD100490,2019-01-22 11:20:00.624012480,Asia,Furniture,Tables,4255.89,5,-108.93
ORD100491,2019-01-22 12:23:06.747734954,Africa,Technology,Chairs,1375.7,1,235.81
ORD100492,2019-01-22 13:26:12.871457429,South America,Furniture,Tables,857.02,11,0.92
ORD100493,2019-01-22 14:29:18.995179903,Asia,Office Supplies,Accessories,1384.33,10,145.61
ORD100494,2019-01-22 15:32:25.118902378,Africa,Furniture,Storage,2319.13,8,101.32
ORD100495,2019-01-22 16:35:31.242624852,Asia,Office Supplies,Tables,2270.65,12,155.63
ORD100496,2019-01-22 17:38:37.366347327,North America,Office Supplies,Storage,1153.31,8,71.27
ORD100497,2019-01-22 18:41:43.490069801,Asia,Furniture,Tables,1092.34,1,-36.67
ORD100498,2019-01-22 19:44:49.613792276,Asia,Technology,Phones,6276.14,3,1035.45
ORD100499,2019-01-22 20:47:55.737514750,Asia,Office Supplies,Storage,2227.01,9,246.69
ORD100500,2019-01-22 21:51:01.861237224,South America,Office Supplies,Tables,3771.27,5,432.14
ORD100501,2019-01-22 22:54:07.984959699,Asia,Office Supplies,Phones,2604.61,6,306.71
ORD100502,2019-01-22 23:57:14.108682173,Africa,Technology,Chairs,427.92,6,99.91
ORD100503,2019-01-23 01:00:20.232404648,North America,Technology,Paper,800.17,8,191.03
ORD100504,2019-01-23 02:03:26.356127122,North America,Office Supplies,Accessories,3503.95,8,375.37
ORD100505,2019-01-23 03:06:32.479849597,Asia,Technology,Tables,1335.0,14,328.15
ORD100506,2019-01-23 04:09:38.603572071,South America,Furniture,Storage,841.29,12,64.65
ORD100507,2019-01-23 05:12:44.727294546,South America,Furniture,Chairs,4282.84,4,82.66
ORD100508,2019-01-23 06:15:50.851017020,Africa,Furniture,Storage,4725.37,12,-7.14
ORD100509,2019-01-23 07:18:56.974739495,Asia,Furniture,Binders,3089.34,5,116.26
ORD100510,2019-01-23 08:22:03.098461969,North America,Office Supplies,Paper,412.28,11,38.17
ORD100511,2019-01-23 09:25:09.222184443,South America,Furniture,Storage,114.85,5,4.16
ORD100512,2019-01-23 10:28:15.345906918,Asia,Technology,Chairs,4442.67,2,980.37
ORD100513,2019-01-23 11:31:21.469629392,South America,Office Supplies,Storage,269.61,11,26.67
ORD100514,2019-01-23 12:34:27.593351867,South America,Technology,Binders,3337.67,10,529.75
ORD100515,2019-01-23 13:37:33.717074341,North America,Furniture,Paper,1627.55,9,-11.67
ORD100516,2019-01-23 14:40:39.840796816,Europe,Office Supplies,Paper,130.22,11,14.62
ORD100517,2019-01-23 15:43:45.964519290,Africa,Office Supplies,Storage,4022.78,9,367.29
ORD100518,2019-01-23 16:46:52.088241765,Africa,Office Supplies,Paper,57.81,8,4.22
ORD100519,2019-01-23 17:49:58.211964239,North America,Furniture,Chairs,1480.67,1,114.85
